aircraft id,day,avg_sensor,flighthours,flightcycles,delayedminutes,kind
XY-YCV,2013-07-04,28.18147359141158,3.416666666666670000,1.000000000000000000,35.000000000000000000,Maintenance
XY-YCV,2013-09-20,23.81457913386923,1.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-YCV,2013-10-08,26.952216121858307,2.483333333333330000,1.000000000000000000,31.000000000000000000,Maintenance
XY-YCV,2014-12-12,28.439523677799045,1.683333333333330000,1.000000000000000000,19.000000000000000000,Maintenance
XY-YCV,2015-06-01,26.411537586060966,3.733333333333330000,1.000000000000000000,16.000000000000000000,Maintenance
XY-YCV,2015-10-11,26.51808598482859,2.533333333333330000,1.000000000000000000,28.000000000000000000,Maintenance
XY-YCV,2015-10-24,24.453971421462207,2.883333333333330000,1.000000000000000000,7.000000000000000000,Maintenance
XY-YCV,2016-06-12,27.695808964349208,0.383333333333333000,1.000000000000000000,37.000000000000000000,Maintenance
XY-YJU,2010-02-27,28.524611840536018,1.700000000000000000,1.000000000000000000,18.000000000000000000,Maintenance
XY-YJU,2011-06-20,27.340186159691104,3.466666666666670000,1.000000000000000000,32.000000000000000000,Maintenance
XY-YJU,2012-06-14,25.69378576914579,8.283333333333330000,3.000000000000000000,43.000000000000000000,Maintenance
XY-YJU,2013-03-17,25.849692353244034,3.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-YJU,2013-10-08,29.59618525562485,0.833333333333333000,1.000000000000000000,10.000000000000000000,Maintenance
XY-YJU,2014-12-03,28.587279086072478,2.883333333333330000,1.000000000000000000,7.000000000000000000,Maintenance
XY-YJU,2015-10-11,26.44960401034483,9.266666666666670000,3.000000000000000000,44.000000000000000000,Maintenance
XY-YJU,2015-11-28,25.00590612621484,6.250000000000000000,2.000000000000000000,45.000000000000000000,Maintenance
XY-YJU,2016-06-12,25.824295842803767,2.950000000000000000,1.000000000000000000,3.000000000000000000,Maintenance
